City,p0509_0_4,Rwht_2500s,per04,p0509f_55_64,Ptot0509,p0509f_35_44,mx0509_standart,Rishp_adjM,dress_wash_oneself_5s,Rabort_up,RliveBirth0509,Ravtaha09,MaazanHagiraPnimit10,p0509m_15_24,mx0509m_sdirect_dn,p0509f_15_24,tluim09,Sahar09_halfave,Rnayadut09,AhuzGidulShnati10,Leumit09,madad08,p0509f_0_4,p0509f_5_14,p0509m_75p,Rishp_dn,Arabs10,p0509_5_14,p0509m_25_34,mx0509f_sdirect_up,p0509f_75p,p0509m_45_54,RPiryon0509_tot,hear_5s,see_5s,Rwht_2500_dn,eshkol08,p0509m_55_64,Klalit09,Jews10,Jewso10,Rabort_dn,Seud09,Ptot0509f,Rptirot0509s,Rishp_adjF,Sahar09_Min,Ptot0509m,Rgsa_37pws,Rgsa_32ws,Ravtala09,mx0509m_sdirect_up,Rseud09,p0509f_65_74,mx0509f_sdirect_dn,Olim10,mx0509f_standart,Sahar09m_ave,Rgsa_3336ws,Rwht_2500_up,Rishp_upM,Rishp_upF,p0509m_35_44,Rwht_1500s,Rnehut09,Rishp_dnM,Rishp_dnF,mx0509m_standart,Rishp_adj,p0509m_0_4,p0509_65_74,walk_5s,Madadgini,p0509m_5_14,p0509_35_44,p0509_25_34,Nayadut09,remember_5s,Rfdegree09,Sahar09f_ave,Rhinmey09s,mx0509_sdirect_dn,p0509f_45_54,nehut09,Ledot0509_AVE,mx0509_sdirect_up,uc2010,p0509_75p,ptirot0509_ave,Meuhedet09,Rtluim09,Rabort0509_15_49,p0509m_65_74,L0509_memuza,ribuitivishnati10,Rishp_up,p0509_15_24,Rptirt0509,p0509_45_54,Rnoshrim0709,PtirTinok0509_ave,p0509f_25_34,p0509_55_64,Maccabi09,shem_mahoz_?????????????????,shem_mahoz_????,shem_mahoz_????,shem_mahoz_???????,shem_mahoz_????,shem_mahoz_????,shem_mahoz_??-????,shem_nafa_?????????????????,shem_nafa_??????,shem_nafa_??????,shem_nafa_????,shem_nafa_?????,shem_nafa_????,shem_nafa_????,shem_nafa_??????,shem_nafa_???????,shem_nafa_????,shem_nafa_???,shem_nafa_????????,shem_nafa_???,shem_nafa_??????,shem_nafa_????,shem_nafa_??????
Sakhnin,12.6993499,7.5,2,4.154712214,24.91762592,12.61496275,6.513625083,188.6611629,1.4,7.299092966,23.75263635,4.670859723,9,18.46723693,6.124359561,18.67277179,135,45.8,0.354479309,2.4,14.4,-1.099715393,12.96070998,24.26463939,0.995841433,183.3237525,99.5,24.04504669,16.8156713,6.837225141,1.163775706,7.56787071,3.24861631,1.1,0.7,6.555295355,2,3.81369876,65.4,0.5,0.5,5.523265404,209,11.96294052,2.653703704,185.1072025,56.3,12.9546854,92.5,1.5,1.854014505,8.283947957,20.30483267,2.4900969,4.776388651,0,5.806806896,5082,6,8.39381406,193.5794821,189.9192887,13.84090514,1,4.617278216,183.7428437,180.2951163,7.204153759,186.7608764,12.45799821,2.338502096,2.7,0.3499,23.84226489,13.25233077,16.66199307,91,1.4,10.7,3276,7.65,5.767786204,7.182756582,651,107.6962963,7.259463962,26,1.076466599,12.94259259,20.1,0.957500091,6.4,2.198512619,628.8,601,190.1980003,18.56591412,1.528703704,7.382977598,3.5,0.531481481,16.49557469,3.97741916,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Akko,8.018293657,8.2,2,9.059623278,45.97521911,11.43665844,6.836217838,203.3903734,2.8,19.38105143,23.75263635,5.732310161,-565,18.43315836,7.837288081,16.32583122,365,46.2,0.433791156,0.6,23.2,-0.380984971,7.896696468,15.19178613,4.085977103,200.6112015,29.5,15.77311986,14.9654646,5.964312615,6.074915838,12.67934416,2.475137694,3.3,0.4,7.363647039,4,8.672959457,58.6,65.2,70.5,17.16834602,798,23.28912449,2.653703704,204.950117,47.4,22.68609462,92,2.2,2.557237075,8.923935607,15.19204795,6.95903006,5.203182201,18.3,5.583747408,6146,5.8,9.078880239,206.057438,207.4882107,11.14638895,1.6,7.285546922,200.7233088,202.4120233,8.380611844,202.4277448,8.143123079,6.24089853,7.4,0.3745,16.3699063,11.29342734,14.37871508,201,2.6,15.5,4313,7.65,6.515093975,13.24830019,2073,107.6962963,7.157341701,46.5,5.093490339,12.94259259,9.1,1.282790461,18.3,5.503678003,788.2,569,204.2442882,17.3656745,1.528703704,12.9675535,3.7,0.531481481,13.80715838,8.868827188,9.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Afula,7.313118004,9.1,3,10.14428432,39.45106138,10.71451961,5.290103883,158.4245142,2.5,17.66764133,23.75263635,2.747366353,-34,18.15852203,5.662703363,16.99365682,308,50.1,0.69862023,1.3,3.9,-0.054117162,7.022506474,13.97417608,4.692728604,146.5836352,0.7,14.76522239,14.55523938,4.921372135,6.643216013,12.89477705,2.176143304,2.4,0.5,8.018228616,5,9.83726319,83.9,92,99.3,15.40998129,1125,20.38342098,2.653703704,140.1851929,44.5,19.0676404,90.2,1.9,2.629624722,6.629511783,22.41087158,7.255362503,4.210010016,25.2,4.565691075,6809,8,10.08960455,160.9519102,142.4593754,10.43949652,1.4,9.122838666,155.8971181,137.9110103,6.146107573,148.2671921,7.623783457,6.739158894,6.5,0.397,15.61085559,10.58159438,14.12733631,283,2.5,17.6,4663,7.65,4.997303593,13.52522314,2279,107.6962963,5.582904174,40.8,5.700498853,12.94259259,2.1,1.232924225,16.5,6.187334167,589.8,388,149.950749,17.556664,1.528703704,13.22051349,2.7,0.531481481,13.72705504,9.995893674,10.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PardesHana-Karkur,8.3915977,9.5,3,9.264355953,30.22470436,13.75933085,5.478619381,152.7879894,1.9,12.90989452,23.75263635,0.887404438,689,17.70304568,6.05113761,14.50899335,176,45.9,0.513407416,4.1,2.8,0.578116855,8.113393976,15.65201068,4.142331671,142.6664812,0.2,16.42003205,12.68886113,5.043935502,6.591567179,12.56392331,2.424090888,2.2,0.5,8.324132821,6,8.925824676,56.6,96.5,99.8,10.69927383,760,15.24155116,2.653703704,138.4959231,38.3,14.98315319,90.3,1.4,2.410020881,7.251227982,25.39864086,6.080631047,4.200083227,15.2,4.622009365,9336,8.3,10.68727402,155.6258638,141.0858762,12.90497398,0.9,5.124623215,149.950115,135.9059701,6.651182796,144.564817,8.674599297,5.641671457,3.9,0.4319,17.20129864,13.33580447,12.88699014,160,1.7,17.2,5553,7.65,5.127069967,12.9479568,963,107.6962963,5.830168796,31.8,5.377418965,12.94259259,22.6,0.93658742,11.8,5.195141613,473.4,391,146.4631528,16.09236617,1.528703704,12.75758165,2.2,0.531481481,13.08176016,9.096537406,17.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PetahTikva,8.723898757,9.1,5,11.36470075,188.4978228,12.01690398,5.227972087,153.5189073,2.1,12.49786487,23.75263635,0.712888399,1859,14.07025915,5.850388244,13.25038348,1194,40.4,0.443326285,0.8,6.2,0.602543924,8.258441818,13.57913583,5.039833127,144.8628074,0.1,14.40913858,15.88241498,4.712199075,7.372500209,10.82594077,2.382230893,2.2,0.3,8.625032389,6,10.58412438,53.7,92.8,99.9,11.59231641,3904,96.99434013,2.653703704,140.7828842,35.4,91.50348264,91.5,1.5,1.990977941,6.279545086,15.05417808,7.368563089,4.399740579,19.3,4.555969827,9434,7,9.514763976,154.6194704,141.7812882,12.70136142,1.1,4.531140318,152.4183441,139.7844802,6.064966665,145.5949046,9.217286412,6.893452728,5.1,0.4255,15.28894738,12.34916373,15.53828401,929,1.9,21.7,6088,7.65,5.099241501,11.57573652,5700,107.6962963,5.356702673,210.3,6.240141444,12.94259259,10,0.949154656,12,6.389832378,3201.8,2587,146.3270018,13.64838001,1.528703704,11.21175925,2.5,0.531481481,15.21363433,10.98578149,30.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tzfat,12.92094642,7.7,1,6.803124772,28.47396795,9.896340883,5.715807633,203.8708348,1.8,10.48930193,23.75263635,3.088049132,-335,17.36693411,6.364174225,17.36796436,139,58.4,0.338781188,3,17.3,-0.465200901,12.11239242,21.06397691,3.893556344,196.0292778,2.3,21.6949926,11.66631289,5.107275718,5.487945359,10.19757382,4.384204961,2.1,0.3,6.846781802,4,6.47791446,47,92.9,97.7,8.362544978,617,14.40001021,2.653703704,195.17023,54.8,14.07395773,91,1.4,1.738146992,7.696262471,22.81355271,5.597513388,4.162705865,15.2,4.634990791,5741,7.6,8.529841575,207.3827813,198.4713857,9.707887428,1,9.052499449,200.3588883,191.8690743,7.030218348,198.4169473,13.74823225,5.104943204,4.3,0.4268,22.34062709,9.803193136,11.56898212,100,1.7,13.8,4037,7.65,5.319226335,10.19688675,1384,107.6962963,6.112388931,30,4.699879444,12.94259259,10.7,0.909174439,9.4,4.600961608,770,697,200.8046167,17.36745514,1.528703704,10.19722635,4.1,0.531481481,11.47385516,6.642381591,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KiryatMotzkin,6.638082347,8.1,3,12.59526526,39.34551048,11.53961389,5.538591739,157.640449,3.5,15.21165931,23.75263635,2.169872653,-7,14.21505253,5.962806806,13.30819181,319,42.8,0.58437749,1.2,3.1,0.606659022,6.25147844,11.31178549,6.967491375,147.4886547,0.1,12.13594972,15.54294683,5.162234433,8.986547957,11.83591139,1.914111571,4.2,0.2,7.035732155,6,12.27870249,60.3,92.1,99.9,13.07981679,1260,20.74234499,2.653703704,143.0629725,38.7,18.6031655,92.3,1.6,2.260568945,6.836759057,20.35527463,8.427866869,4.523378643,22.1,4.842806538,9301,6.1,9.072139565,160.1121964,145.3150673,11.88019544,1.1,5.957708953,155.1687015,140.8108776,6.399782931,149.1470671,7.069141869,7.82635415,7.2,0.4405,13.05488465,11.70064611,14.99458114,222,3,25.6,5709,7.65,5.275844196,13.07648131,1404,107.6962963,5.801339283,38.2,8.031906798,12.94259259,3,1.353639,14.1,7.155673436,548.8,243,150.8054796,13.73696957,1.528703704,12.48992068,1.4,0.531481481,14.50276897,12.44558949,33.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RishonLeTzion,7.384835203,8.9,5,11.51321074,223.0171662,12.67022081,5.080392692,145.3828253,1.8,14.67402488,23.75263635,1.034051021,-765,16.07375383,5.683943019,14.92682631,1361,37.4,0.480636197,1.2,6.4,0.616383619,6.964366053,13.56597616,3.798780836,137.4679903,0.1,14.10611615,15.83375941,4.587241566,5.70440972,12.53288458,2.037613766,2,0.3,8.439906887,6,11.46690155,43.3,93.4,99.9,13.79818413,3816,114.1143221,2.653703704,132.9982504,34.5,108.9028441,91.4,1.3,1.829340203,6.10737451,15.28785788,5.798199502,4.272449573,18.2,4.42984557,9855,7.3,9.302221689,146.4130656,133.9207716,12.30594012,1,3.781755113,144.352585,132.0757291,5.895658765,138.1499571,7.825425644,5.647920423,4.1,0.4289,14.6721042,12.49233673,15.45470653,1097,1.8,23.3,6212,7.65,4.952076052,13.7638261,5521,107.6962963,5.208709332,229.6,4.773860701,12.94259259,10.6,0.932252981,14.2,5.490449832,3341.2,2395,138.8319239,15.48688934,1.528703704,13.1627377,1.7,0.531481481,15.09296459,11.49059722,39.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rehovot,9.2738113,8.9,5,11.49646881,106.1536129,11.30551606,5.211462033,146.1047275,2.1,14.23203799,23.75263635,1.31916373,455,15.28387413,5.663270757,14.01095578,598,41,0.42250454,2.6,4.2,0.694396597,8.682456805,14.06707349,4.828859202,138.9267727,0.3,14.92635059,16.03817413,4.836201529,6.901656813,10.15527767,2.696645543,2.2,0.3,8.342239054,6,10.51230463,48,94.7,99.7,12.94839448,2787,54.31262132,2.653703704,136.1619377,37.3,51.84099156,92.1,1.5,1.897953112,6.241010537,20.29092946,6.775018839,4.402711383,17.8,4.619456456,10200,6.4,9.44730689,147.5490478,137.4951281,11.48636552,1,4.145594321,144.6604072,134.8287472,5.952140647,139.8974721,9.893359881,6.384415485,4.7,0.4475,15.82659555,11.39383538,15.74302305,476,1.6,21,6188,7.65,5.03566383,11.29954986,2800,107.6962963,5.387260236,114.1,5.88938902,12.94259259,29.7,0.885380501,13.6,5.975189285,2039.4,1807,140.8681715,14.63259595,1.528703704,10.7407351,2.7,0.531481481,15.46130354,11.01584413,18.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ramla,9.641999017,9.7,5,8.537549635,64.59628256,11.07454358,6.50503447,179.8623398,2.7,18.34912915,23.75263635,1.621265276,-656,16.8201304,6.978544034,15.96225047,501,44.2,0.478770019,0.6,4.4,-0.516275107,9.786127714,17.26494115,3.196677862,172.5755532,21,17.26446838,16.93989427,6.070494229,4.787752556,11.30126687,2.789391502,2.8,0.4,8.931817177,4,7.954032821,66,74.9,79,16.48023213,1365,31.51144166,2.653703704,170.3243302,43.6,33.0848409,91.4,1.8,1.78473071,7.904731177,21.34299514,6.061777113,5.341344238,21.1,5.705919234,6260,6.8,10.37022112,182.0360901,172.3433557,12.2953292,1.4,7.192949693,177.6885896,168.3053046,7.441637605,174.0419764,9.504724576,5.376558206,7.3,0.3469,17.26401809,11.69980399,15.99501029,315,2.8,10.5,4354,7.65,6.21503998,11.52211053,2830,107.6962963,6.79502896,66,3.972837966,12.94259259,9.4,1.273380847,17.4,4.723925912,1295.2,1054,175.5083995,16.40163831,1.528703704,11.40899911,4.8,0.531481481,15.00294726,8.238684744,20.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RamatGan,6.831035242,10.7,5,10.98556344,135.0927407,13.34604147,4.924043291,140.4892898,2.5,11.76465437,23.75263635,0.536746271,-734,12.70722229,5.593969596,12.03750084,698,38,0.462046282,0.6,8.3,0.986229147,6.337734366,10.16089664,8.344947402,133.4785804,0.2,11.0322901,17.63645227,4.400675987,10.77083311,10.80194026,1.96252974,2.7,0.4,10.1327157,7,9.944605203,40.7,95.2,99.8,10.75815364,3788,71.44031877,2.653703704,130.8970311,33.7,63.65242189,90.1,1.9,1.810462093,6.01999298,15.60152064,8.664909245,4.099212457,10.9,4.249944222,10554,8,11.31206493,141.7310983,132.0285695,14.18298148,1.4,3.768811846,139.2474813,129.7654927,5.806981288,134.309675,7.384691658,7.874253427,5.7,0.4534,12.01029886,13.7403873,16.93320578,670,2.7,7.3,6881,7.65,4.79849207,11.38989885,3427,107.6962963,5.049594511,145.4,9.627814618,12.94259259,7.1,0.767619104,11.3,6.986860584,2115.2,1199,135.1407695,12.35305734,1.528703704,11.11286702,1.7,0.531481481,16.30662204,10.49508917,43.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Raanana,7.897062112,9.3,5,12.39200277,71.57808148,12.48923724,4.157051029,128.6088823,1.4,8.67428929,23.75263635,0.199166771,-1041,16.00673943,4.44821753,14.74130498,302,36.9,0.482884441,0.8,3,1.49580711,7.529006211,14.34672259,3.865285819,120.6639092,0,14.81149719,14.04794463,3.945119771,6.147633197,12.60078472,2.407547982,1.4,0.2,8.527797806,8,12.77791479,39.2,98,100,7.482240988,752,36.72452455,2.653703704,116.9349996,33.5,34.85355693,91,1.6,1.678403498,5.124362321,9.912703134,5.133546962,3.450539932,15.5,3.697829852,13494,7.4,10.02072831,130.3137961,118.4617078,11.89311861,0.8,3.195384171,126.9039685,115.4082914,4.786289925,121.7908207,8.284875557,5.176673532,3,0.4984,15.30122127,12.19896885,13.74107438,330,1.3,33.8,7420,7.65,3.955176798,13.77070811,1346,107.6962963,4.35892526,68.6,5.036288458,12.94259259,8.6,0.716943551,8.1,5.222115172,1160.2,767,122.9177321,15.35748371,1.528703704,13.20103664,1.3,0.531481481,13.44983793,12.57991514,49.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Shfaram,11.64610329,8.2,3,4.853930118,33.9805088,14.40647155,6.618486497,172.7938108,1.1,9.051655468,23.75263635,3.868598402,35,16.82042151,6.842685596,16.80458792,206,45,0.353403707,1.8,4.6,-0.854080884,11.26188437,22.97021426,1.344446699,158.6714871,99.1,23.43449584,14.51486406,6.32642769,1.55475366,9.459568961,2.71371116,1.8,0.2,7.345085096,3,4.932724201,61.4,0.8,0.9,7.367217173,262,16.89962589,2.653703704,149.3457185,50.1,17.08088291,90.5,1.9,1.760926531,8.575951826,14.0431811,3.185983288,4.869900006,0.1,5.598163848,5686,7.6,9.114709831,176.393153,152.5468995,14.05396752,1.2,4.980332222,169.1944686,146.1445374,7.709318711,161.0706231,12.02624501,3.069328413,3,0.3671,23.8938506,14.22927938,15.18028093,128,1,8.7,3494,7.65,6.055539512,9.109340096,995,107.6962963,7.181433483,36.6,1.449039276,12.94259259,11.2,1.031103958,8.2,2.953911443,741.2,589,163.4697591,16.81254694,1.528703704,9.285388615,3.1,0.531481481,15.85283474,4.893537309,22.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tamra,12.96963887,6.7,2,4.197131396,26.95684433,12.74881808,7.658762772,177.6046833,0.9,6.946013874,23.75263635,4.393672454,-31,17.56604683,7.221370181,17.94634287,119,47.8,0.376642589,2.1,3.5,-0.941143893,12.74339421,24.21666201,0.851661061,163.0713616,99.7,24.61201085,15.40991013,8.037458518,1.102716597,8.496699987,3.202143099,0.6,0.1,5.88239156,3,4.305595808,94.2,0.2,0.3,5.291926449,202,13.23976087,2.653703704,154.5629841,57.2,13.71708346,92.1,1.7,1.710301169,9.375744952,17.800569,2.588488472,5.920468717,0,6.978963618,4597,6.3,7.564466925,182.2621039,158.6437017,12.91756199,1.2,5.702563687,172.9472626,150.4822665,8.298557566,166.1499737,13.18801075,2.426888065,2,0.3325,24.99360248,12.834684,15.77035719,108,0.8,12.6,3188,7.65,6.903468587,8.312647196,884,107.6962963,8.414056957,29,0.974966119,12.94259259,0.4,0.767652804,6.1,2.270910976,681.2,600,169.2285859,17.75282791,1.528703704,8.406303096,3,0.531481481,16.14379917,4.252323887,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BeerSheva,7.998275504,9.7,3,9.822539364,187.2795189,11.89119011,5.76368892,163.5282938,2.4,17.37186103,23.75263635,3.509275973,-1761,16.77834362,6.437646185,15.39812324,1552,47.4,0.481827924,0.6,11.2,0.172429809,7.577653893,13.831707,4.404543061,154.339114,1.8,14.50244739,16.1463152,5.211618777,6.503138568,11.7706085,2.237045495,2.7,0.4,9.244495553,5,8.937169836,59.7,89,98.2,16.32961289,5562,96.2290585,2.653703704,149.8049383,45.3,91.0504604,90.2,1.7,2.041306512,6.909961273,23.42810284,7.434585009,4.864655473,28,5.038137125,7753,8.1,10.17075383,164.7098252,150.8733435,12.28883058,1.3,6.729891655,162.3467624,148.7365331,6.673803729,155.1245394,8.442820445,6.746865845,5.3,0.44,15.21133689,12.08451262,15.66336324,936,2.1,16.3,4953,7.65,5.621452517,12.33466131,8120,107.6962963,5.905925324,194.8,5.482855687,12.94259259,5.1,1.286304415,16.9,6.020031875,3139.8,1932,155.9099647,16.06915071,1.528703704,12.06043342,1.8,0.531481481,15.2064015,9.392095589,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Neharia,8.820443921,9.1,2,10.47261243,50.59997182,11.87330547,5.588608619,187.2815653,2.2,14.52093619,23.75263635,2.970921032,-135,13.43054627,6.098734882,12.42428159,516,43.5,0.420164502,1.1,13.7,0.345365838,8.418812121,13.23689146,5.521678354,189.7310308,2.7,14.00665162,16.38246779,5.143168603,8.108061918,11.89853188,2.432123976,3.1,0.3,8.240421184,5,10.18707221,54.9,90.6,97.3,12.6638495,913,25.97417484,2.653703704,198.0533548,37.6,24.62579698,90.6,1.4,2.421982274,6.934604083,13.08888251,7.529996284,4.54140615,19.2,4.842287377,8993,8,9.894293842,189.6229882,200.3800838,12.37446068,1,5.158998456,184.9401423,195.7266259,6.516669482,191.3652291,9.244066946,6.854791513,5.4,0.4141,14.81855976,12.11720573,16.12417443,215,2.1,21.7,5376,7.65,5.339210224,12.05674908,1589,107.6962963,5.838007013,51.5,6.84933085,12.94259259,6.4,1.675294653,13.6,6.142616113,926.4,514,192.9994274,12.91400656,1.528703704,11.97974855,2.3,0.531481481,15.87928965,10.33364683,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BeitShean,9.853209647,8.9,2,7.660939218,16.51088645,11.36121084,6.109924095,159.1588207,2.3,16.66469789,23.75263635,2.732721358,-175,18.29361053,5.599373597,18.63297454,124,43.2,0.431504751,0.4,0.2,-0.335986895,9.428380255,18.13435464,2.388565978,147.1258383,0.6,18.35686315,15.02530693,6.517073321,3.525149966,12.46645165,2.903555078,3.8,0.9,7.532182142,4,7.482847972,95.8,97.6,99.4,13.35355865,391,8.197822595,2.653703704,143.0361291,45.5,8.31306385,92,1.8,2.978939734,7.496851145,29.42755906,4.641407778,4.905528285,5.9,5.711300803,6342,6.2,10.25886263,163.4739523,146.8572559,11.60104679,0.9,8.407025503,154.8436892,139.2150023,6.548112371,149.9646989,10.27214977,4.264961255,8.1,0.3582,18.57628709,11.48196581,14.50499566,73,4.4,17.4,4177,7.65,5.492337353,12.63821267,836,107.6962963,6.727510836,16.9,2.952891457,12.94259259,0.3,1.246975075,15,3.893733285,335,227,152.8035594,18.46210821,1.528703704,12.55173274,2.3,0.531481481,13.97737009,7.571272082,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ZikronYaakov,9.355295207,7.8,3,7.610172483,17.39097185,14.95759759,4.355883169,125.0606462,0.8,9.965922808,23.75263635,0.231216159,345,15.63115619,4.031462418,15.62119424,77,39.1,0.373950162,4.1,1.8,1.181917593,9.140322045,20.60741184,2.977805723,117.5426318,0.1,21.40069167,10.17164106,4.603142894,3.779864374,13.66890845,2.736618971,1.1,0.2,6.387806754,8,8.256060831,41.9,96.9,99.9,7.488364437,203,8.935796966,2.653703704,115.7780712,35.6,8.455174884,92.7,1,1.974123766,5.586242005,14.30339933,4.664298521,3.329416193,8.9,3.966279544,15295,6.3,9.181903083,128.7305081,119.0803867,13.61887984,1,2.699565438,121.3907843,112.4757557,4.808852212,119.9891817,9.582488204,4.270343834,2.1,0.5191,22.23906433,14.30673732,10.53027236,70,0.9,26,7096,7.65,3.859649259,12.74952464,279,107.6962963,4.85211708,19.1,3.389918015,12.94259259,12.7,0.745041357,8.7,3.853995367,282.6,275,122.4357316,15.62603756,1.528703704,13.19651236,3.5,0.531481481,10.86961426,7.924191676,43.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Yahud,8.433935925,10.8,5,10.82258015,25.70702328,13.27032269,5.106943474,141.6513104,1.1,10.63134988,23.75263635,0.431801156,148,15.65288167,5.404655909,14.15331854,192,37.2,0.520716816,2.5,5,0.75783551,7.852225391,15.47611271,3.614475903,133.8769695,0.1,15.90650873,14.04493933,4.822405527,5.221432415,11.91417129,2.347415419,1.2,0.3,9.465520186,7,11.41069877,50.2,98.3,99.9,8.482367931,431,13.08282604,2.653703704,131.1030928,33.4,12.62419724,90.2,1.3,2.225102003,6.696692742,16.2742426,5.187250831,3.865951502,6.1,4.344178514,11268,8.5,12.07863146,144.6519644,133.8348797,12.63701215,1.1,3.808513292,138.6506563,128.3713058,6.050674326,135.8869061,9.036779621,5.260544321,3.3,0.46,16.35254076,12.95931675,14.2692037,138,0.8,23.7,6863,7.65,4.715536781,13.53115096,624,107.6962963,5.498350167,26.8,4.432288696,12.94259259,14.6,1.171850244,9.6,5.336500515,432.6,326,137.8968426,14.88972355,1.528703704,12.73708507,2.1,0.531481481,14.4856063,11.11139326,30.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
KiryatByalik,6.131339143,9.5,3,13.47034722,36.62432392,11.3229315,5.889413609,153.4921772,3,16.13719443,23.75263635,2.034934199,12,15.39468504,6.2603242,13.50626008,348,43.3,0.6011346,1.1,2.7,0.510716948,5.519382615,10.799193,6.412266813,149.3964263,0.1,11.58873568,15.80558898,5.571127646,8.546660634,12.17221247,1.917746948,3.3,0.2,8.34627185,6,12.76610316,66,93.2,99.9,13.83937564,1117,18.99473918,2.653703704,151.8596068,39.3,17.62958475,90.1,1.7,2.172023946,7.195707261,18.89855715,9.017336796,4.869247872,20.6,5.220187759,8928,8.2,10.70937739,155.989186,154.3415249,10.82880416,1.1,6.364301867,150.9951684,149.3776887,6.72801573,151.1374206,6.790682787,8.234112866,6.4,0.4338,12.43941694,11.08507701,14.79761177,224,2.7,24.1,5618,7.65,5.604806872,13.95581012,1498,107.6962963,6.174020345,37.5,7.519242986,12.94259259,3,1.478489352,15,7.390239657,474.4,228,152.8784149,14.41527749,1.528703704,13.09725268,1.6,0.531481481,13.86207802,13.13135037,28.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KiryatYam,5.866823139,9.7,3,13.18529458,37.29279357,10.31791488,6.205179245,161.2559396,3.4,20.90880291,23.75263635,3.998092644,-445,16.23354864,6.834485475,13.29635183,292,51.4,0.57009851,0.3,6.1,0.019157707,5.511529655,10.62972709,7.216261578,152.5530936,0.1,11.31271304,14.75517342,5.626118005,10.35190214,12.97978387,1.860250105,3.9,0.2,8.441620054,5,12.66550601,68.4,89.2,99.9,18.25610875,1609,19.53570698,2.653703704,150.5307983,44.8,17.75708659,91.7,1.5,2.549656377,7.770658467,24.66691237,9.823324946,4.982879165,33.9,5.304498585,7022,6.9,10.92506191,163.851298,152.9780085,9.724223107,1.2,8.091971984,158.6605812,148.0835881,7.302571971,154.3181301,6.257704231,9.004514891,7.8,0.4132,12.06410958,10.03522659,13.65341949,215,2.8,17,4615,7.65,5.93185522,14.23198057,1905,107.6962963,6.47850327,37.8,8.85885655,12.94259259,2.2,1.240344262,19.6,8.103689565,435.8,100,156.0831667,14.69490777,1.528703704,13.63574299,2.7,0.531481481,12.6519743,12.93779554,23.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HodHasharon,9.232764556,8.5,5,9.48484065,44.88942898,15.40127834,4.390511012,144.8676843,1.4,11.75215333,23.75263635,0.21047289,333,14.40592252,5.140876588,13.32262796,224,38.3,0.375373667,2.8,3.2,1.539152455,9.049543102,16.02032816,3.337106764,138.3779557,0.1,16.60042302,13.71271078,3.78130237,5.086993084,12.67045357,2.360632303,1.5,0.2,7.676091609,8,10.11887608,45.7,98.1,99.9,10.04570046,459,22.98858888,2.653703704,136.5168648,30.6,21.9008401,91.6,1.5,1.911724756,6.115949391,10.45043159,4.657691679,3.123304008,6.5,3.452303189,14274,6.8,9.421828229,147.2468356,138.6309741,14.77176714,1,3.308325186,142.488533,134.4027555,5.628412989,139.9467444,9.425086068,4.506962773,3,0.4837,17.20932945,15.09414981,14.07090656,177,2.1,26.6,7673,7.65,4.109084287,12.5645434,945,107.6962963,4.671937737,47.8,4.233251315,12.94259259,13.9,0.7841956,10.9,4.348747616,788.4,679,141.5155331,13.85115019,1.528703704,12.61621529,1.6,0.531481481,14.41215364,9.794176477,37.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
